Hectares,Agriblock,Variety,Soil Types,Seedrate(in Kg),LP_Mainfield(in Tonnes),Nursery,Nursery area (Cents),LP_nurseryarea(in Tonnes),DAP_20days,Weed28D_thiobencarb,Urea_40Days,Potassh_50Days,Micronutrients_70Days,Pest_60Day(in ml),30DRain( in mm),30DAI(in mm),30_50DRain( in mm),30_50DAI(in mm),51_70DRain(in mm),51_70AI(in mm),71_105DRain(in mm),71_105DAI(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Min temp_D61_D90,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Wind Direction_D1_D30,Wind Direction_D31_D60,Wind Direction_D61_D90,Wind Direction_D91_D120,Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Paddy yield(in Kg),Paddy Yield Category
5,Sankarapuram,ponmani,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,31035,"Very High: 30,001-40,000"
5,Chinnasalem,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,32050,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,30250,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,31135,"Very High: 30,001-40,000"
5,Panruti,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,31815,"Very High: 30,001-40,000"
5,Kallakurichi,ponmani,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,31045,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,31555,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,31625,"Very High: 30,001-40,000"
5,Panruti,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,32345,"Very High: 30,001-40,000"
5,Kallakurichi,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,31400,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,30905,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,31535,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,31555,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,31035,"Very High: 30,001-40,000"
5,Panruti,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,32050,"Very High: 30,001-40,000"
5,Kallakurichi,CO_43,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,30250,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,31135,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,31815,"Very High: 30,001-40,000"
5,Kallakurichi,CO_43,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,31135,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,30100,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,32085,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,31980,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,31555,"Very High: 30,001-40,000"
5,Panruti,delux ponni,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,30405,"Very High: 30,001-40,000"
5,Kallakurichi,CO_43,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,31420,"Very High: 30,001-40,000"
5,Chinnasalem,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,31140,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,29190,"High: 20,001-30,000"
5,Kurinjipadi,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,29510,"High: 20,001-30,000"
5,Panruti,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,30250,"Very High: 30,001-40,000"
5,Kallakurichi,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,30610,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,30575,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,30075,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,31605,"Very High: 30,001-40,000"
5,Kurinjipadi,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,31065,"Very High: 30,001-40,000"
5,Panruti,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,31135,"Very High: 30,001-40,000"
5,Kallakurichi,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,32080,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,31135,"Very High: 30,001-40,000"
5,Chinnasalem,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,31810,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,30885,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,31430,"Very High: 30,001-40,000"
5,Panruti,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,30755,"Very High: 30,001-40,000"
5,Kallakurichi,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,30945,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,31815,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,30460,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,30960,"Very High: 30,001-40,000"
5,Chinnasalem,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,32020,"Very High: 30,001-40,000"
5,Chinnasalem,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,32090,"Very High: 30,001-40,000"
5,Chinnasalem,CO_43,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,450,31780,"Very High: 30,001-40,000"
5,Kallakurichi,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,400,30795,"Very High: 30,001-40,000"
5,Kallakurichi,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,400,31045,"Very High: 30,001-40,000"
5,Kallakurichi,CO_43,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,30575,"Very High: 30,001-40,000"
5,Panruti,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,30355,"Very High: 30,001-40,000"
5,Panruti,CO_43,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,450,31625,"Very High: 30,001-40,000"
5,Panruti,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,32345,"Very High: 30,001-40,000"
5,Panruti,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,31400,"Very High: 30,001-40,000"
5,Panruti,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,450,30540,"Very High: 30,001-40,000"
5,Cuddalore,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,500,30805,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,31535,"Very High: 30,001-40,000"
5,Cuddalore,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,400,30545,"Very High: 30,001-40,000"
5,Cuddalore,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,31920,"Very High: 30,001-40,000"
5,Cuddalore,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,500,31035,"Very High: 30,001-40,000"
5,Kurinjipadi,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,30805,"Very High: 30,001-40,000"
5,Kurinjipadi,CO_43,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,450,30285,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,30855,"Very High: 30,001-40,000"
5,Kurinjipadi,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,30610,"Very High: 30,001-40,000"
5,Kurinjipadi,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,30075,"Very High: 30,001-40,000"
5,Kurinjipadi,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,450,31065,"Very High: 30,001-40,000"
5,Kurinjipadi,delux ponni,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,31810,"Very High: 30,001-40,000"
5,Sankarapuram,CO_43,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,450,30755,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,31815,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,31045,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,32155,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,31400,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,31555,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,30250,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,alluvial,125,62.5,wet,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,31605,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,32080,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,30885,"Very High: 30,001-40,000"
5,Sankarapuram,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,450,30945,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,30460,"Very High: 30,001-40,000"
5,Sankarapuram,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,31780,"Very High: 30,001-40,000"
5,Sankarapuram,CO_43,clay,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,450,30575,"Very High: 30,001-40,000"
5,Sankarapuram,ponmani,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,30355,"Very High: 30,001-40,000"
5,Cuddalore,delux ponni,alluvial,125,62.5,dry,100,5,200,10,135.65,51.9,75,3000,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,400,30540,"Very High: 30,001-40,000"
